Feature,Value,Model,Subject
upperarm_acc_std,2,LGBMRegressor(random_state=7337),1
wrist_jerk_mean,2,LGBMRegressor(random_state=7337),1
trunk_jerk_perc75,2,LGBMRegressor(random_state=7337),1
trunk_jerk_perc25,2,LGBMRegressor(random_state=7337),1
trunk_jerk_rms,2,LGBMRegressor(random_state=7337),1
wrist_acc_length,2,LGBMRegressor(random_state=7337),1
upperarm_jerk_med,1,LGBMRegressor(random_state=7337),1
trunk_acc_mad,1,LGBMRegressor(random_state=7337),1
wrist_jerk_rms,1,LGBMRegressor(random_state=7337),1
wrist_acc_perc25,0,LGBMRegressor(random_state=7337),1
upperarm_acc_rms,0,LGBMRegressor(random_state=7337),1
wrist_acc_mad,0,LGBMRegressor(random_state=7337),1
wrist_acc_rms,0,LGBMRegressor(random_state=7337),1
weight,0,LGBMRegressor(random_state=7337),1
pace,0,LGBMRegressor(random_state=7337),1
upperarm_acc_min,0.8866149060672233,Ridge(random_state=7337),1
trunk_jerk_perc75,0.8274895466022756,Ridge(random_state=7337),1
upperarm_jerk_med,0.7305550408063984,Ridge(random_state=7337),1
wrist_jerk_mean,0.5465761650347943,Ridge(random_state=7337),1
trunk_jerk_mean,0.5415853046964949,Ridge(random_state=7337),1
wrist_jerk_std,0.48107128219189343,Ridge(random_state=7337),1
trunk_jerk_perc25,0.38373378377483613,Ridge(random_state=7337),1
upperarm_jerk_std,0.3523558652523166,Ridge(random_state=7337),1
trunk_jerk_rms,0.35037258699712875,Ridge(random_state=7337),1
upperarm_jerk_perc25,0.3320121619726714,Ridge(random_state=7337),1
wrist_acc_perc75,0.29749184584654914,Ridge(random_state=7337),1
wrist_jerk_min,0.2925190909181921,Ridge(random_state=7337),1
upperarm_acc_max,0.2915094412725654,Ridge(random_state=7337),1
trunk_jerk_med,0.28936556710967326,Ridge(random_state=7337),1
upperarm_jerk_mean,0.279797701341616,Ridge(random_state=7337),1
pace,0.2669772837260729,Ridge(random_state=7337),1
wrist_jerk_perc75,0.2600079702611895,Ridge(random_state=7337),1
trunk_jerk_mad,0.24673628379228116,Ridge(random_state=7337),1
weight,0.23639482930639577,Ridge(random_state=7337),1
upperarm_jerk_perc75,0.23450731234436187,Ridge(random_state=7337),1
wrist_jerk_mad,0.17608588246935858,Ridge(random_state=7337),1
trunk_acc_min,0.17257118514393288,Ridge(random_state=7337),1
wrist_jerk_rms,0.16255695190944675,Ridge(random_state=7337),1
upperarm_jerk_mad,0.16205564622076096,Ridge(random_state=7337),1
wrist_jerk_med,0.1010702912028111,Ridge(random_state=7337),1
upperarm_acc_perc75,0.10081778832481549,Ridge(random_state=7337),1
upperarm_jerk_min,0.09769468449409575,Ridge(random_state=7337),1
upperarm_acc_rms,0.09001920065828274,Ridge(random_state=7337),1
upperarm_acc_mean,0.08360943061045288,Ridge(random_state=7337),1
trunk_acc_max,0.08029696824331009,Ridge(random_state=7337),1
wrist_jerk_perc25,0.08016060565424456,Ridge(random_state=7337),1
wrist_acc_min,0.07959200579485869,Ridge(random_state=7337),1
wrist_acc_std,0.07389478113018848,Ridge(random_state=7337),1
upperarm_jerk_rms,0.05925846403337661,Ridge(random_state=7337),1
upperarm_acc_med,0.05697194311933922,Ridge(random_state=7337),1
trunk_jerk_std,0.056659508275937215,Ridge(random_state=7337),1
upperarm_acc_perc25,0.05607120299569654,Ridge(random_state=7337),1
wrist_acc_mean,0.04178912296692616,Ridge(random_state=7337),1
trunk_acc_perc75,0.040903980457033605,Ridge(random_state=7337),1
trunk_acc_std,0.033872195019102026,Ridge(random_state=7337),1
upperarm_acc_mad,0.02952905404945534,Ridge(random_state=7337),1
trunk_acc_mad,0.026882865542786582,Ridge(random_state=7337),1
wrist_acc_perc25,0.026677441074948717,Ridge(random_state=7337),1
wrist_acc_rms,0.026112763686554245,Ridge(random_state=7337),1
trunk_jerk_min,0.022733593732941315,Ridge(random_state=7337),1
wrist_acc_max,0.021181647903588716,Ridge(random_state=7337),1
wrist_jerk_max,0.020540257545432657,Ridge(random_state=7337),1
trunk_acc_med,0.016110225596010795,Ridge(random_state=7337),1
trunk_acc_rms,0.015630160369623676,Ridge(random_state=7337),1
trunk_acc_mean,0.01420099675822333,Ridge(random_state=7337),1
wrist_acc_med,0.013736677414650022,Ridge(random_state=7337),1
upperarm_acc_std,0.013350346056023222,Ridge(random_state=7337),1
upperarm_jerk_max,0.011297538447560311,Ridge(random_state=7337),1
trunk_acc_perc25,0.00696255257230585,Ridge(random_state=7337),1
wrist_acc_mad,0.005698396945037906,Ridge(random_state=7337),1
trunk_jerk_max,0.0037200142701331717,Ridge(random_state=7337),1
wrist_acc_length,0.0007564733131405833,Ridge(random_state=7337),1
wrist_acc_time,4.5716429017003463e-08,Ridge(random_state=7337),1
wrist_jerk_max,0.0003393831522647655,BayesianRidge(),1
upperarm_jerk_max,0.00021672471469694202,BayesianRidge(),1
wrist_acc_length,0.00019073636015497675,BayesianRidge(),1
trunk_jerk_max,6.346904557405755e-05,BayesianRidge(),1
wrist_jerk_rms,4.00783572635974e-05,BayesianRidge(),1
wrist_jerk_perc75,3.748093090147102e-05,BayesianRidge(),1
wrist_jerk_std,3.463672090906291e-05,BayesianRidge(),1
wrist_jerk_mad,2.6906596862496997e-05,BayesianRidge(),1
upperarm_jerk_rms,2.563918491526794e-05,BayesianRidge(),1
upperarm_jerk_std,2.5365637347974173e-05,BayesianRidge(),1
wrist_jerk_mean,2.2203010037636985e-05,BayesianRidge(),1
pace,1.8368159764482857e-05,BayesianRidge(),1
upperarm_jerk_mad,1.7260027657294922e-05,BayesianRidge(),1
upperarm_jerk_perc75,1.7212027691320737e-05,BayesianRidge(),1
upperarm_jerk_mean,1.1348444090460991e-05,BayesianRidge(),1
trunk_jerk_rms,1.0679564549162707e-05,BayesianRidge(),1
trunk_jerk_perc75,1.0220858480644706e-05,BayesianRidge(),1
trunk_jerk_std,8.033923466779966e-06,BayesianRidge(),1
wrist_acc_max,7.950142960074548e-06,BayesianRidge(),1
trunk_jerk_mean,7.122210226359392e-06,BayesianRidge(),1
upperarm_acc_min,6.963276154147592e-06,BayesianRidge(),1
trunk_jerk_mad,6.525520007594322e-06,BayesianRidge(),1
upperarm_jerk_perc25,5.572740087466514e-06,BayesianRidge(),1
wrist_jerk_perc25,5.094642855877539e-06,BayesianRidge(),1
trunk_jerk_med,3.5386065159166907e-06,BayesianRidge(),1
upperarm_acc_max,3.470946538339999e-06,BayesianRidge(),1
wrist_jerk_med,3.4103088641771008e-06,BayesianRidge(),1
trunk_acc_max,2.5399530546903924e-06,BayesianRidge(),1
upperarm_jerk_med,1.7462460117913385e-06,BayesianRidge(),1
wrist_acc_min,1.2912637736150933e-06,BayesianRidge(),1
wrist_acc_std,7.708707484082308e-07,BayesianRidge(),1
trunk_jerk_perc25,6.975563802491002e-07,BayesianRidge(),1
weight,6.914064523835505e-07,BayesianRidge(),1
trunk_acc_min,6.476713741903103e-07,BayesianRidge(),1
upperarm_acc_std,5.566394932681481e-07,BayesianRidge(),1
wrist_acc_perc75,5.356408204251514e-07,BayesianRidge(),1
wrist_acc_perc25,4.74769295946992e-07,BayesianRidge(),1
wrist_acc_rms,3.521897141151714e-07,BayesianRidge(),1
wrist_acc_mad,3.1009996239707605e-07,BayesianRidge(),1
trunk_acc_std,2.2444657581198526e-07,BayesianRidge(),1
upperarm_acc_mad,2.1029463443648292e-07,BayesianRidge(),1
wrist_jerk_min,2.0169152305669651e-07,BayesianRidge(),1
upperarm_acc_perc75,1.9545817979316045e-07,BayesianRidge(),1
wrist_acc_mean,1.8405626888267843e-07,BayesianRidge(),1
upperarm_acc_med,1.3105631881937827e-07,BayesianRidge(),1
trunk_acc_mad,1.286040172478023e-07,BayesianRidge(),1
trunk_acc_perc75,1.0026852949127437e-07,BayesianRidge(),1
upperarm_acc_mean,9.193217000954042e-08,BayesianRidge(),1
wrist_acc_med,8.892599114859199e-08,BayesianRidge(),1
wrist_acc_time,7.132600575829812e-08,BayesianRidge(),1
upperarm_jerk_min,6.117290156085224e-08,BayesianRidge(),1
trunk_jerk_min,5.066810236795973e-08,BayesianRidge(),1
trunk_acc_rms,4.397733419834213e-08,BayesianRidge(),1
trunk_acc_mean,3.431524249175747e-08,BayesianRidge(),1
trunk_acc_perc25,2.7688903349464882e-08,BayesianRidge(),1
upperarm_acc_rms,2.2180134064094673e-08,BayesianRidge(),1
trunk_acc_med,1.7079058530087187e-08,BayesianRidge(),1
upperarm_acc_perc25,2.128843864800174e-09,BayesianRidge(),1
wrist_jerk_max,0.003508074996051021,LassoLars(random_state=7337),1
wrist_acc_length,0.00018734595489758936,LassoLars(random_state=7337),1
wrist_acc_time,7.24679453397384e-08,LassoLars(random_state=7337),1
upperarm_jerk_perc75,0.0,LassoLars(random_state=7337),1
upperarm_acc_min,0.0,LassoLars(random_state=7337),1
trunk_jerk_mad,0.0,LassoLars(random_state=7337),1
trunk_jerk_std,0.0,LassoLars(random_state=7337),1
trunk_jerk_min,0.0,LassoLars(random_state=7337),1
trunk_jerk_max,0.0,LassoLars(random_state=7337),1
trunk_jerk_med,0.0,LassoLars(random_state=7337),1
trunk_jerk_perc25,0.0,LassoLars(random_state=7337),1
trunk_jerk_perc75,0.0,LassoLars(random_state=7337),1
upperarm_acc_mean,0.0,LassoLars(random_state=7337),1
upperarm_acc_rms,0.0,LassoLars(random_state=7337),1
upperarm_acc_mad,0.0,LassoLars(random_state=7337),1
upperarm_acc_std,0.0,LassoLars(random_state=7337),1
weight,0.0,LassoLars(random_state=7337),1
upperarm_jerk_perc25,0.0,LassoLars(random_state=7337),1
trunk_jerk_rms,0.0,LassoLars(random_state=7337),1
upperarm_acc_med,0.0,LassoLars(random_state=7337),1
upperarm_acc_perc25,0.0,LassoLars(random_state=7337),1
upperarm_acc_perc75,0.0,LassoLars(random_state=7337),1
upperarm_jerk_mean,0.0,LassoLars(random_state=7337),1
upperarm_jerk_rms,0.0,LassoLars(random_state=7337),1
upperarm_jerk_mad,0.0,LassoLars(random_state=7337),1
upperarm_jerk_std,0.0,LassoLars(random_state=7337),1
upperarm_jerk_min,0.0,LassoLars(random_state=7337),1
upperarm_jerk_max,0.0,LassoLars(random_state=7337),1
upperarm_jerk_med,0.0,LassoLars(random_state=7337),1
upperarm_acc_max,0.0,LassoLars(random_state=7337),1
trunk_jerk_mean,0.0,LassoLars(random_state=7337),1
trunk_acc_perc75,0.0,LassoLars(random_state=7337),1
wrist_jerk_mad,0.0,LassoLars(random_state=7337),1
wrist_acc_mean,0.0,LassoLars(random_state=7337),1
wrist_acc_rms,0.0,LassoLars(random_state=7337),1
wrist_acc_mad,0.0,LassoLars(random_state=7337),1
wrist_acc_std,0.0,LassoLars(random_state=7337),1
wrist_acc_min,0.0,LassoLars(random_state=7337),1
wrist_acc_max,0.0,LassoLars(random_state=7337),1
wrist_acc_med,0.0,LassoLars(random_state=7337),1
wrist_acc_perc25,0.0,LassoLars(random_state=7337),1
wrist_acc_perc75,0.0,LassoLars(random_state=7337),1
wrist_jerk_mean,0.0,LassoLars(random_state=7337),1
wrist_jerk_rms,0.0,LassoLars(random_state=7337),1
wrist_jerk_std,0.0,LassoLars(random_state=7337),1
trunk_acc_perc25,0.0,LassoLars(random_state=7337),1
wrist_jerk_min,0.0,LassoLars(random_state=7337),1
wrist_jerk_med,0.0,LassoLars(random_state=7337),1
wrist_jerk_perc25,0.0,LassoLars(random_state=7337),1
wrist_jerk_perc75,0.0,LassoLars(random_state=7337),1
trunk_acc_mean,0.0,LassoLars(random_state=7337),1
trunk_acc_rms,0.0,LassoLars(random_state=7337),1
trunk_acc_mad,0.0,LassoLars(random_state=7337),1
trunk_acc_std,0.0,LassoLars(random_state=7337),1
trunk_acc_min,0.0,LassoLars(random_state=7337),1
trunk_acc_max,0.0,LassoLars(random_state=7337),1
trunk_acc_med,0.0,LassoLars(random_state=7337),1
pace,0.0,LassoLars(random_state=7337),1
wrist_jerk_max,0.003508082044580254,Lasso(random_state=7337),1
wrist_acc_length,0.00018734585285333087,Lasso(random_state=7337),1
wrist_acc_time,7.246798825807006e-08,Lasso(random_state=7337),1
upperarm_jerk_perc75,0.0,Lasso(random_state=7337),1
upperarm_acc_min,0.0,Lasso(random_state=7337),1
trunk_jerk_mad,0.0,Lasso(random_state=7337),1
trunk_jerk_std,0.0,Lasso(random_state=7337),1
trunk_jerk_min,0.0,Lasso(random_state=7337),1
trunk_jerk_max,0.0,Lasso(random_state=7337),1
trunk_jerk_med,0.0,Lasso(random_state=7337),1
trunk_jerk_perc25,0.0,Lasso(random_state=7337),1
trunk_jerk_perc75,0.0,Lasso(random_state=7337),1
upperarm_acc_mean,0.0,Lasso(random_state=7337),1
upperarm_acc_rms,0.0,Lasso(random_state=7337),1
upperarm_acc_mad,0.0,Lasso(random_state=7337),1
upperarm_acc_std,0.0,Lasso(random_state=7337),1
weight,0.0,Lasso(random_state=7337),1
upperarm_jerk_perc25,0.0,Lasso(random_state=7337),1
trunk_jerk_rms,0.0,Lasso(random_state=7337),1
upperarm_acc_med,0.0,Lasso(random_state=7337),1
upperarm_acc_perc25,0.0,Lasso(random_state=7337),1
upperarm_acc_perc75,0.0,Lasso(random_state=7337),1
upperarm_jerk_mean,0.0,Lasso(random_state=7337),1
upperarm_jerk_rms,0.0,Lasso(random_state=7337),1
upperarm_jerk_mad,0.0,Lasso(random_state=7337),1
upperarm_jerk_std,0.0,Lasso(random_state=7337),1
upperarm_jerk_min,0.0,Lasso(random_state=7337),1
upperarm_jerk_max,0.0,Lasso(random_state=7337),1
upperarm_jerk_med,0.0,Lasso(random_state=7337),1
upperarm_acc_max,0.0,Lasso(random_state=7337),1
trunk_jerk_mean,0.0,Lasso(random_state=7337),1
trunk_acc_perc75,0.0,Lasso(random_state=7337),1
wrist_jerk_mad,0.0,Lasso(random_state=7337),1
wrist_acc_mean,0.0,Lasso(random_state=7337),1
wrist_acc_rms,0.0,Lasso(random_state=7337),1
wrist_acc_mad,0.0,Lasso(random_state=7337),1
wrist_acc_std,0.0,Lasso(random_state=7337),1
wrist_acc_min,0.0,Lasso(random_state=7337),1
wrist_acc_max,0.0,Lasso(random_state=7337),1
wrist_acc_med,0.0,Lasso(random_state=7337),1
wrist_acc_perc25,0.0,Lasso(random_state=7337),1
wrist_acc_perc75,0.0,Lasso(random_state=7337),1
wrist_jerk_mean,0.0,Lasso(random_state=7337),1
wrist_jerk_rms,0.0,Lasso(random_state=7337),1
wrist_jerk_std,0.0,Lasso(random_state=7337),1
trunk_acc_perc25,0.0,Lasso(random_state=7337),1
wrist_jerk_min,0.0,Lasso(random_state=7337),1
wrist_jerk_med,0.0,Lasso(random_state=7337),1
wrist_jerk_perc25,0.0,Lasso(random_state=7337),1
wrist_jerk_perc75,0.0,Lasso(random_state=7337),1
trunk_acc_mean,0.0,Lasso(random_state=7337),1
trunk_acc_rms,0.0,Lasso(random_state=7337),1
trunk_acc_mad,0.0,Lasso(random_state=7337),1
trunk_acc_std,0.0,Lasso(random_state=7337),1
trunk_acc_min,0.0,Lasso(random_state=7337),1
trunk_acc_max,0.0,Lasso(random_state=7337),1
trunk_acc_med,0.0,Lasso(random_state=7337),1
pace,0.0,Lasso(random_state=7337),1
wrist_jerk_max,0.007798538869755458,ElasticNet(random_state=7337),1
upperarm_jerk_max,0.0037366003242716678,ElasticNet(random_state=7337),1
wrist_acc_length,0.00018662085819195088,ElasticNet(random_state=7337),1
wrist_acc_time,7.47286510820855e-08,ElasticNet(random_state=7337),1
upperarm_jerk_perc25,0.0,ElasticNet(random_state=7337),1
upperarm_jerk_med,0.0,ElasticNet(random_state=7337),1
trunk_jerk_mad,0.0,ElasticNet(random_state=7337),1
trunk_jerk_std,0.0,ElasticNet(random_state=7337),1
trunk_jerk_min,0.0,ElasticNet(random_state=7337),1
trunk_jerk_max,0.0,ElasticNet(random_state=7337),1
trunk_jerk_med,0.0,ElasticNet(random_state=7337),1
trunk_jerk_perc25,0.0,ElasticNet(random_state=7337),1
trunk_jerk_perc75,0.0,ElasticNet(random_state=7337),1
upperarm_acc_mean,0.0,ElasticNet(random_state=7337),1
upperarm_acc_rms,0.0,ElasticNet(random_state=7337),1
upperarm_acc_mad,0.0,ElasticNet(random_state=7337),1
upperarm_acc_std,0.0,ElasticNet(random_state=7337),1
upperarm_acc_min,0.0,ElasticNet(random_state=7337),1
weight,0.0,ElasticNet(random_state=7337),1
trunk_jerk_rms,0.0,ElasticNet(random_state=7337),1
upperarm_acc_med,0.0,ElasticNet(random_state=7337),1
upperarm_acc_perc25,0.0,ElasticNet(random_state=7337),1
upperarm_acc_perc75,0.0,ElasticNet(random_state=7337),1
upperarm_jerk_mean,0.0,ElasticNet(random_state=7337),1
upperarm_jerk_rms,0.0,ElasticNet(random_state=7337),1
upperarm_jerk_mad,0.0,ElasticNet(random_state=7337),1
upperarm_jerk_std,0.0,ElasticNet(random_state=7337),1
upperarm_jerk_min,0.0,ElasticNet(random_state=7337),1
upperarm_jerk_perc75,0.0,ElasticNet(random_state=7337),1
upperarm_acc_max,0.0,ElasticNet(random_state=7337),1
trunk_jerk_mean,0.0,ElasticNet(random_state=7337),1
trunk_acc_perc75,0.0,ElasticNet(random_state=7337),1
wrist_jerk_mad,0.0,ElasticNet(random_state=7337),1
wrist_acc_mean,0.0,ElasticNet(random_state=7337),1
wrist_acc_rms,0.0,ElasticNet(random_state=7337),1
wrist_acc_mad,0.0,ElasticNet(random_state=7337),1
wrist_acc_std,0.0,ElasticNet(random_state=7337),1
wrist_acc_min,0.0,ElasticNet(random_state=7337),1
wrist_acc_max,0.0,ElasticNet(random_state=7337),1
wrist_acc_med,0.0,ElasticNet(random_state=7337),1
wrist_acc_perc25,0.0,ElasticNet(random_state=7337),1
wrist_acc_perc75,0.0,ElasticNet(random_state=7337),1
wrist_jerk_mean,0.0,ElasticNet(random_state=7337),1
wrist_jerk_rms,0.0,ElasticNet(random_state=7337),1
wrist_jerk_std,0.0,ElasticNet(random_state=7337),1
trunk_acc_perc25,0.0,ElasticNet(random_state=7337),1
wrist_jerk_min,0.0,ElasticNet(random_state=7337),1
wrist_jerk_med,0.0,ElasticNet(random_state=7337),1
wrist_jerk_perc25,0.0,ElasticNet(random_state=7337),1
wrist_jerk_perc75,0.0,ElasticNet(random_state=7337),1
trunk_acc_mean,0.0,ElasticNet(random_state=7337),1
trunk_acc_rms,0.0,ElasticNet(random_state=7337),1
trunk_acc_mad,0.0,ElasticNet(random_state=7337),1
trunk_acc_std,0.0,ElasticNet(random_state=7337),1
trunk_acc_min,0.0,ElasticNet(random_state=7337),1
trunk_acc_max,0.0,ElasticNet(random_state=7337),1
trunk_acc_med,0.0,ElasticNet(random_state=7337),1
pace,0.0,ElasticNet(random_state=7337),1
trunk_jerk_max,0.03943365646948119,OrthogonalMatchingPursuit(),1
wrist_jerk_max,0.010538222088772848,OrthogonalMatchingPursuit(),1
upperarm_jerk_max,0.009117679528438548,OrthogonalMatchingPursuit(),1
wrist_acc_length,0.00017936408009911508,OrthogonalMatchingPursuit(),1
wrist_acc_time,7.586380433146256e-08,OrthogonalMatchingPursuit(),1
upperarm_jerk_med,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_std,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_mad,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_std,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_min,0.0,OrthogonalMatchingPursuit(),1
weight,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_med,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_perc25,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_perc75,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_mean,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_rms,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_mad,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_min,0.0,OrthogonalMatchingPursuit(),1
upperarm_jerk_perc25,0.0,OrthogonalMatchingPursuit(),1
upperarm_jerk_perc75,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_rms,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_med,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_perc25,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_perc75,0.0,OrthogonalMatchingPursuit(),1
upperarm_jerk_mean,0.0,OrthogonalMatchingPursuit(),1
upperarm_jerk_rms,0.0,OrthogonalMatchingPursuit(),1
upperarm_jerk_mad,0.0,OrthogonalMatchingPursuit(),1
upperarm_jerk_std,0.0,OrthogonalMatchingPursuit(),1
upperarm_jerk_min,0.0,OrthogonalMatchingPursuit(),1
upperarm_acc_max,0.0,OrthogonalMatchingPursuit(),1
trunk_jerk_mean,0.0,OrthogonalMatchingPursuit(),1
trunk_acc_perc75,0.0,OrthogonalMatchingPursuit(),1
wrist_jerk_mad,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_mean,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_rms,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_mad,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_std,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_min,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_max,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_med,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_perc25,0.0,OrthogonalMatchingPursuit(),1
wrist_acc_perc75,0.0,OrthogonalMatchingPursuit(),1
wrist_jerk_mean,0.0,OrthogonalMatchingPursuit(),1
wrist_jerk_rms,0.0,OrthogonalMatchingPursuit(),1
wrist_jerk_std,0.0,OrthogonalMatchingPursuit(),1
trunk_acc_perc25,0.0,OrthogonalMatchingPursuit(),1
